pair_id,query_column_id,candidate_column_id,exact_rank,exact_similarity,jaccard,max_containment,query_unique_count,candidate_unique_count,query_cardinality_ratio,candidate_cardinality_ratio,query_numeric_ratio,candidate_numeric_ratio,query_date_like_ratio,candidate_date_like_ratio,query_avg_length,candidate_avg_length,rank_group
webtable_join_13464,csvData25441565__1.csv::Date,csvData50010.csv::Date,12958,-0.0492926351726055,0.0,0.0,31,12,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.666666666666667,rank_gt_1000
webtable_join_7151,csvData1644016__0.csv::Date,csvData7028714.csv::Date,12883,-0.0538721196353435,0.0,0.0,34,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_23415,csvData11331104__2.csv::Date,csvData29586855.csv::Date,12826,-0.0543098449707031,0.0,0.0,31,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_19595,csvData2832935__2.csv::Date,csvData29586855.csv::Date,12780,-0.0322518162429332,0.0,0.0,24,11,0.8275862068965517,1.0,0.0,0.0,0.0,0.0,11.79310344827586,5.727272727272728,rank_gt_1000
webtable_join_12835,csvData22266740__3.csv::Date,csvData29586855.csv::Date,12778,-0.0467264577746391,0.0,0.0,19,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_20203,csvData26761314__3.csv::Date,csvData27432053.csv::Date,12758,-0.0538741126656532,0.0,0.0,38,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_7260,csvData15933779__4.csv::Date,csvData27432053.csv::Date,12695,-0.0461623147130012,0.0,0.0,38,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_6666,csvData26604328__1.csv::Date,csvData27432053.csv::Date,12659,-0.0520317815244197,0.0,0.0,43,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_7701,csvData432880__5.csv::Date,csvData27432053.csv::Date,12598,-0.0308412499725818,0.0,0.0,37,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_20187,csvData17093328__2.csv::Date,csvData29586855.csv::Date,12592,-0.0536887645721435,0.0,0.0,45,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_19410,csvData15933779__5.csv::Date,csvData27432053.csv::Date,12583,-0.0451719537377357,0.0,0.0,42,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_12769,csvData19898919__1.csv::Date,csvData27432053.csv::Date,12581,-0.0319345034658908,0.0,0.0,31,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_32697,csvData12168209__5.csv::Date,csvData7028714.csv::Date,12509,-0.0500506795942783,0.0,0.0,32,10,0.9696969696969696,1.0,0.0,0.0,0.0,0.0,11.818181818181818,5.6,rank_gt_1000
webtable_join_15030,csvData1786628__4.csv::Date,csvData7028714.csv::Date,12478,-0.0384873449802398,0.0,0.0,37,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_16446,csvData2832935__3.csv::Date,csvData27432053.csv::Date,12459,-0.0307682398706674,0.0,0.0,24,10,0.96,1.0,0.0,0.0,0.0,0.0,11.76,5.8,rank_gt_1000
webtable_join_6133,csvData7470046__2.csv::Date,csvData27432053.csv::Date,12423,-0.0354170128703117,0.0,0.0,17,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_10290,csvData25441565__4.csv::Date,csvData27432053.csv::Date,12407,-0.0370025970041751,0.0,0.0,42,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_6673,csvData26604328__1.csv::Date,csvData50010.csv::Date,12339,-0.042293194681406,0.0,0.0,43,12,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.666666666666667,rank_gt_1000
webtable_join_19283,csvData2660625__0.csv::Date,csvData29586855.csv::Date,12306,-0.0370353572070598,0.0,0.0,41,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_23361,csvData1786628__8.csv::Date,csvData29586855.csv::Date,12289,-0.0363094247877597,0.0,0.0,26,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_19280,csvData2660625__0.csv::Date,csvData27432053.csv::Date,12264,-0.0357645563781261,0.0,0.0,41,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_52207,csvData15169500.csv::Date,csvData27432053.csv::Date,12257,-0.0285989549010992,0.0,0.0,6,10,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_21554,csvData17054209__1.csv::Date,csvData2023494.csv::Date,12122,-0.0399217866361141,0.0,0.0,37,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.636363636363637,rank_gt_1000
webtable_join_22499,csvData19635852__2.csv::Date,csvData27432053.csv::Date,12093,-0.0293308328837156,0.0,0.0,49,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_19413,csvData15933779__5.csv::Date,csvData29586855.csv::Date,12088,-0.0329401120543479,0.0,0.0,42,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_29101,csvData17054209__2.csv::Date,csvData29586855.csv::Date,12025,-0.0287244897335767,0.0,0.0,29,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_16360,csvData1786628__6.csv::Date,csvData29586855.csv::Date,12025,-0.0246066637337207,0.0,0.0,42,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_6349,csvData7470046__3.csv::Date,csvData27432053.csv::Date,11938,-0.0263528730720281,0.0,0.0,20,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_13959,csvData22266740__4.csv::Date,csvData29586855.csv::Date,11923,-0.0209608245640993,0.0,0.0,31,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_13457,csvData25441565__1.csv::Date,csvData27432053.csv::Date,11873,-0.0148505978286266,0.0,0.0,31,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_10800,csvData13245391__1.csv::Date,csvData27432053.csv::Date,11843,-0.0157828107476234,0.0,0.0,22,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_13961,csvData22266740__4.csv::Date,csvData7028714.csv::Date,11832,-0.0185143947601318,0.0,0.0,31,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_11429,csvData19635852__1.csv::Date,csvData29586855.csv::Date,11810,-0.0212253853678703,0.0,0.0,35,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_16357,csvData1786628__6.csv::Date,csvData27432053.csv::Date,11751,-0.017007227987051,0.0,0.0,42,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_52210,csvData15169500.csv::Date,csvData29586855.csv::Date,11711,-0.0131153687834739,0.0,0.0,6,11,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_12837,csvData22266740__3.csv::Date,csvData7028714.csv::Date,11623,-0.0144076813012361,0.0,0.0,19,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_31097,csvData29331554__2.csv::Date,csvData27432053.csv::Date,11485,-0.0160215906798839,0.0,0.0,29,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_27294,csvData29331554__3.csv::Date,csvData27432053.csv::Date,11431,-0.0178547073155641,0.0,0.0,22,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_12832,csvData22266740__3.csv::Date,csvData27432053.csv::Date,11424,-0.0081787966191768,0.0,0.0,19,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_23540,csvData13588389__0.csv::Date,csvData27432053.csv::Date,11411,-0.0079260431230068,0.0,0.0,27,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_10770,csvData10602310__2.csv::Date,csvData27432053.csv::Date,11387,-0.0124684311449527,0.0,0.0,30,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_6598,csvData20967043__0.csv::Date,csvData7028714.csv::Date,11324,0.0051762359216809,0.0,0.0,31,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_11426,csvData19635852__1.csv::Date,csvData27432053.csv::Date,11301,-0.0062570367008447,0.0,0.0,35,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_17655,csvData2688573__0.csv::Date,csvData7028714.csv::Date,11188,-0.0462771765887737,0.0,0.0,31,10,1.0,1.0,0.0,0.0,0.0,0.0,12.0,5.6,rank_gt_1000
webtable_join_10293,csvData25441565__4.csv::Date,csvData29586855.csv::Date,11157,0.0011180811561644,0.0,0.0,42,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_30276,csvData11387111__5.csv::Date,csvData27432053.csv::Date,11075,-0.0140968458727002,0.0,0.0,39,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_13460,csvData25441565__1.csv::Date,csvData29586855.csv::Date,11064,0.005890694912523,0.0,0.0,31,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_21552,csvData17054209__1.csv::Date,csvData27432053.csv::Date,11012,-0.0119805606082081,0.0,0.0,37,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_12772,csvData19898919__1.csv::Date,csvData29586855.csv::Date,10946,0.0160367451608181,0.0,0.0,31,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_10803,csvData13245391__1.csv::Date,csvData29586855.csv::Date,10915,0.0087502505630254,0.0,0.0,22,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_7985,csvData9079863__8.csv::Date,csvData7028714.csv::Date,10847,0.0057288501411676,0.0,0.0,35,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_7263,csvData15933779__4.csv::Date,csvData29586855.csv::Date,10844,-0.0049495087005198,0.0,0.0,38,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_27193,csvData22418917__0.csv::Date,csvData29586855.csv::Date,10717,0.011307081207633,0.0,0.0,34,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_23358,csvData1786628__8.csv::Date,csvData27432053.csv::Date,10712,0.0090665789321064,0.0,0.0,26,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_34356,csvData13051044__2.csv::Date,csvData29586855.csv::Date,10707,0.0095365568995475,0.0,0.0,26,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_13727,csvData22709338__1.csv::Date,csvData7028714.csv::Date,10686,-0.0292299073189497,0.0,0.0,18,10,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,11.571428571428571,5.6,rank_gt_1000
webtable_join_33540,csvData917122__2.csv::Date,csvData29586855.csv::Date,10563,0.0160582065582275,0.0,0.0,21,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_14329,csvData13726780__2.csv::Date,csvData29586855.csv::Date,10539,0.0074606481939554,0.0,0.0,25,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_15028,csvData1786628__4.csv::Date,csvData29586855.csv::Date,10528,0.0183313004672527,0.0,0.0,37,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_19955,csvData1761445__4.csv::Date,csvData7028714.csv::Date,10471,-0.0175611674785614,0.0,0.0,27,10,0.9310344827586208,1.0,0.0,0.0,0.0,0.0,12.0,5.6,rank_gt_1000
webtable_join_7703,csvData432880__5.csv::Date,csvData2023494.csv::Date,10426,0.0217997394502162,0.0,0.0,37,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.636363636363637,rank_gt_1000
webtable_join_13707,csvData22418917__2.csv::Date,csvData29586855.csv::Date,10384,0.0143088130280375,0.0,0.0,39,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_52837,csvData11781598.csv::Date,csvData27432053.csv::Date,10304,0.0080375634133815,0.0,0.0,12,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_19712,csvData18900645__5.csv::Date,csvData27432053.csv::Date,10266,0.0055048787035048,0.0,0.0,25,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_20648,csvData16211584__0.csv::Date,csvData29586855.csv::Date,10235,0.0149187743663787,0.0,0.0,38,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_15988,csvData10001964__3.csv::Date,csvData29586855.csv::Date,10185,0.0160770826041698,0.0,0.0,28,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_28366,csvData432880__4.csv::Date,csvData2023494.csv::Date,10106,0.0276434142142534,0.0,0.0,29,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.636363636363637,rank_gt_1000
webtable_join_19949,csvData1761445__4.csv::Date,csvData20965143.csv::Date,10096,-0.0078463144600391,0.0,0.0,27,6,0.9310344827586208,0.8571428571428571,0.0,0.0,0.0,1.0,12.0,10.0,rank_gt_1000
webtable_join_20184,csvData17093328__2.csv::Date,csvData27432053.csv::Date,10041,0.0028163725510239,0.0,0.0,45,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_13956,csvData22266740__4.csv::Date,csvData27432053.csv::Date,10032,0.0290247425436973,0.0,0.0,31,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_20592,csvData12168209__3.csv::Date,csvData7028714.csv::Date,9952,-0.0010817255824804,0.0,0.0,20,10,0.9523809523809524,1.0,0.0,0.0,0.0,0.0,12.0,5.6,rank_gt_1000
webtable_join_7153,csvData1644016__0.csv::Date,csvData50010.csv::Date,9873,0.0225767698138952,0.0,0.0,34,12,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.666666666666667,rank_gt_1000
webtable_join_27301,csvData29331554__3.csv::Date,csvData50010.csv::Date,9855,0.0172843262553215,0.0,0.0,22,12,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.666666666666667,rank_gt_1000
webtable_join_20587,csvData12168209__3.csv::Date,csvData27432053.csv::Date,9665,0.0048254574649035,0.0,0.0,20,10,0.9523809523809524,1.0,0.0,0.0,0.0,0.0,12.0,5.8,rank_gt_1000
webtable_join_11322,csvData17093328__0.csv::Date,csvData27432053.csv::Date,9647,0.0200070459395647,0.0,0.0,31,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_30030,csvData11547010__1.csv::Date,csvData7028714.csv::Date,9624,0.0073426370508968,0.0,0.0,25,10,0.8333333333333334,1.0,0.0,0.0,0.0666666666666666,0.0,11.733333333333333,5.6,rank_gt_1000
webtable_join_11433,csvData19635852__1.csv::Date,csvData50010.csv::Date,9540,0.0296884309500455,0.0,0.0,35,12,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.666666666666667,rank_gt_1000
webtable_join_46733,csvData12564240.csv::Date,csvData2023494.csv::Date,9524,0.0242322199046611,0.0,0.0,12,11,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,10.0,5.636363636363637,rank_gt_1000
webtable_join_34358,csvData13051044__2.csv::Date,csvData7028714.csv::Date,9515,0.0347522646188735,0.0,0.0,26,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_6596,csvData20967043__0.csv::Date,csvData29586855.csv::Date,9472,0.0496143959462642,0.0,0.0,31,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_41175,csvData18436000.csv::Date,csvData20965143.csv::Date,9344,0.004587585106492,0.0,0.0,10,6,1.0,0.8571428571428571,0.0,0.0,0.0,1.0,5.6,10.0,rank_gt_1000
webtable_join_28780,csvData9079863__6.csv::Date,csvData7028714.csv::Date,9321,0.0399221442639827,0.0,0.0,28,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_7987,csvData9079863__8.csv::Date,csvData50010.csv::Date,9224,0.043588925153017,0.0,0.0,35,12,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.666666666666667,rank_gt_1000
webtable_join_32692,csvData12168209__5.csv::Date,csvData27432053.csv::Date,9213,0.0152792232111096,0.0,0.0,32,10,0.9696969696969696,1.0,0.0,0.0,0.0,0.0,11.818181818181818,5.8,rank_gt_1000
webtable_join_12771,csvData19898919__1.csv::Date,csvData2023494.csv::Date,9159,0.0464513152837753,0.0,0.0,31,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.636363636363637,rank_gt_1000
webtable_join_7149,csvData1644016__0.csv::Date,csvData29586855.csv::Date,9111,0.0374419502913951,0.0,0.0,34,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_51959,csvData1515375.csv::Score,csvData20324956.csv::Score,9017,0.0344500802457332,0.0,0.0,8,42,1.0,0.9767441860465116,0.0,0.0,0.0,0.0,7.5,6.441860465116279,rank_gt_1000
webtable_join_31297,csvData1431383__0.csv::Date,csvData7028714.csv::Date,9007,0.0485003218054771,0.0,0.0,19,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.6,rank_gt_1000
webtable_join_7146,csvData1644016__0.csv::Date,csvData27432053.csv::Date,8958,0.0414052568376064,0.0,0.0,34,10,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.8,rank_gt_1000
webtable_join_7983,csvData9079863__8.csv::Date,csvData29586855.csv::Date,8931,0.0502063557505607,0.0,0.0,35,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_19715,csvData18900645__5.csv::Date,csvData29586855.csv::Date,8779,0.0363924019038677,0.0,0.0,25,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_27297,csvData29331554__3.csv::Date,csvData29586855.csv::Date,8768,0.0416567213833332,0.0,0.0,22,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
webtable_join_20590,csvData12168209__3.csv::Date,csvData29586855.csv::Date,8745,0.027718711644411,0.0,0.0,20,11,0.9523809523809524,1.0,0.0,0.0,0.0,0.0,12.0,5.727272727272728,rank_gt_1000
webtable_join_16359,csvData1786628__6.csv::Date,csvData2023494.csv::Date,8729,0.0562200397253036,0.0,0.0,42,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.636363636363637,rank_gt_1000
webtable_join_31100,csvData29331554__2.csv::Date,csvData29586855.csv::Date,8669,0.0434268862009048,0.0,0.0,29,11,1.0,1.0,0.0,0.0,1.0,0.0,10.0,5.727272727272728,rank_gt_1000
